date,player_key,player_id,player,source_type,transaction_type,source_team_key,source_team_name,destination_team_key,destination_team_name
2023-11-17 13:49:56,423.p.32756,32756,Zack Moss,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-11-17 08:09:31,423.p.33781,33781,Riley Patterson,waivers,add,,,423.l.129200.t.1,F.Y.H.
2023-11-17 08:09:31,423.p.26658,26658,Zach Ertz,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-11-16 03:18:41,423.p.100012,100012,Kansas City,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-16 03:18:41,423.p.100033,100033,Baltimore,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-16 02:52:34,423.p.34030,34030,Desmond Ridder,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-16 02:50:00,423.p.7200,7200,Aaron Rodgers,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-16 02:50:00,423.p.30538,30538,P.J. Walker,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-16 00:13:28,423.p.31902,31902,Darrell Henderson Jr.,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-11-15 23:00:39,423.p.27548,27548,Brandin Cooks,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-15 22:58:15,423.p.40195,40195,Dorian Thompson-Robinson,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-15 22:58:15,423.p.34010,34010,Trey McBride,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-11-15 21:06:27,423.p.28839,28839,Taylor Heinicke,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-11-15 18:45:34,423.p.100034,100034,Houston,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-15 18:45:34,423.p.100027,100027,Tampa Bay,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-15 18:44:44,423.p.31199,31199,Jason Sanders,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-15 18:44:44,423.p.31977,31977,Matt Gay,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-15 14:27:54,423.p.30538,30538,P.J. Walker,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-15 14:27:54,423.p.30125,30125,Deshaun Watson,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-15 12:52:19,423.p.100008,100008,Detroit,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-11-15 12:52:19,423.p.100011,100011,Indianapolis,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-11-15 12:44:42,423.p.8565,8565,Matt Prater,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-11-15 12:43:29,423.p.40296,40296,Blake Grupe,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-15 08:11:07,423.p.31137,31137,Daniel Carlson,waivers,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-15 08:11:07,423.p.40074,40074,Luke Musgrave,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-15 08:11:07,423.p.100028,100028,Washington,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-11-15 08:11:07,423.p.100016,100016,Minnesota,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-11-15 08:11:07,423.p.34125,34125,Ty Chandler,waivers,add,,,423.l.129200.t.1,F.Y.H.
2023-11-15 08:11:07,423.p.34157,34157,Keaontay Ingram,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-11-15 08:11:07,423.p.33100,33100,Rico Dowdle,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-11-15 08:11:07,423.p.32596,32596,Craig Reynolds,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-15 08:11:07,423.p.100030,100030,Jacksonville,waivers,add,,,423.l.129200.t.12,Yordong
2023-11-15 08:11:07,423.p.40075,40075,Zach Charbonnet,team,drop,423.l.129200.t.12,Yordong,,
2023-11-14 18:52:50,423.p.32858,32858,Tyler Bass,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-11-14 17:31:27,423.p.34107,34107,Tyler Allgeier,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-11-14 11:13:40,423.p.33781,33781,Riley Patterson,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-11-12 16:33:15,423.p.28378,28378,Jason Myers,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-11-12 16:33:15,423.p.31199,31199,Jason Sanders,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-11-11 14:44:34,423.p.29369,29369,Dak Prescott,team,trade,423.l.129200.t.7,Romo-Erotica,423.l.129200.t.5,Johnny Utah
2023-11-11 14:44:34,423.p.31856,31856,Josh Jacobs,team,trade,423.l.129200.t.5,Johnny Utah,423.l.129200.t.7,Romo-Erotica
2023-11-10 21:24:39,423.p.33443,33443,Pat Freiermuth,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-10 21:22:39,423.p.100013,100013,Las Vegas,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-10 19:19:22,423.p.40641,40641,Keaton Mitchell,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-10 02:13:46,423.p.31838,31838,Daniel Jones,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-11-09 02:06:47,423.p.100027,100027,Tampa Bay,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-09 02:06:47,423.p.26804,26804,Latavius Murray,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-08 22:43:30,423.p.40533,40533,Tommy DeVito,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-11-08 22:43:30,423.p.31885,31885,Miles Sanders,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-11-08 20:19:59,423.p.27120,27120,Brandon McManus,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-11-08 20:19:59,423.p.100001,100001,Atlanta,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-11-08 19:58:27,423.p.31885,31885,Miles Sanders,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-11-08 19:54:43,423.p.100019,100019,New York,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-11-08 19:15:24,423.p.33781,33781,Riley Patterson,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-11-08 19:15:24,423.p.32782,32782,Joshua Kelley,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-11-08 13:12:24,423.p.100011,100011,Indianapolis,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-11-08 13:12:24,423.p.100017,100017,New England,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-11-08 08:12:13,423.p.100015,100015,Miami,waivers,add,,,423.l.129200.t.4,Greek Magic
2023-11-08 08:12:13,423.p.31902,31902,Darrell Henderson Jr.,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-08 08:12:13,423.p.40051,40051,Quentin Johnston,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-08 08:12:13,423.p.40504,40504,Tyson Bagent,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-11-08 08:12:13,423.p.40185,40185,Jaren Hall,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-08 08:12:13,423.p.32736,32736,Antonio Gibson,waivers,add,,,423.l.129200.t.11,WARREN MOON
2023-11-08 08:12:13,423.p.27548,27548,Brandin Cooks,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-11-08 08:12:13,423.p.34062,34062,Cade Otton,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-11-08 08:12:13,423.p.30150,30150,Zay Jones,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-11-08 08:12:13,423.p.100003,100003,Chicago,waivers,add,,,423.l.129200.t.1,F.Y.H.
2023-11-08 08:12:13,423.p.100012,100012,Kansas City,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-11-08 08:12:13,423.p.30352,30352,Noah Brown,waivers,add,,,423.l.129200.t.12,Yordong
2023-11-08 08:12:13,423.p.40063,40063,Jayden Reed,team,drop,423.l.129200.t.12,Yordong,,
2023-11-07 19:37:21,423.p.30202,30202,D'Onta Foreman,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-11-07 04:53:20,423.p.33465,33465,Joshua Palmer,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-06 19:21:48,423.p.100020,100020,New York,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-11-05 16:28:05,423.p.40188,40188,Clayton Tune,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-11-05 16:28:05,423.p.32736,32736,Antonio Gibson,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-11-05 16:27:31,423.p.100019,100019,New York,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-11-05 16:27:31,423.p.40051,40051,Quentin Johnston,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-11-05 16:09:38,423.p.40051,40051,Quentin Johnston,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-11-05 15:28:30,423.p.40063,40063,Jayden Reed,freeagents,add,,,423.l.129200.t.12,Yordong
2023-11-05 15:26:26,423.p.40040,40040,Anthony Richardson,team,drop,423.l.129200.t.12,Yordong,,
2023-11-04 07:09:48,423.p.34344,34344,Cameron Dicker,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-11-04 07:09:48,423.p.33781,33781,Riley Patterson,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-11-03 21:05:11,423.p.31906,31906,Devin Singletary,freeagents,add,,,423.l.129200.t.12,Yordong
2023-11-03 21:05:11,423.p.100020,100020,New York,team,drop,423.l.129200.t.12,Yordong,,
2023-11-03 02:42:58,423.p.33514,33514,Chuba Hubbard,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-11-03 02:42:58,423.p.40430,40430,Emari Demercado,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-11-03 00:53:26,423.p.32231,32231,Jakobi Meyers,team,trade,423.l.129200.t.4,Greek Magic,423.l.129200.t.3,Fuck Yas all
2023-11-03 00:53:26,423.p.40064,40064,Sam LaPorta,team,trade,423.l.129200.t.3,Fuck Yas all,423.l.129200.t.4,Greek Magic
2023-11-02 17:20:47,423.p.26800,26800,Dustin Hopkins,freeagents,add,,,423.l.129200.t.12,Yordong
2023-11-02 17:20:47,423.p.40129,40129,Jake Moody,team,drop,423.l.129200.t.12,Yordong,,
2023-11-02 01:57:44,423.p.27648,27648,Logan Thomas,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-11-02 01:57:44,423.p.30247,30247,Jamaal Williams,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-11-02 01:55:26,423.p.25718,25718,Ryan Tannehill,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-11-02 01:48:34,423.p.34107,34107,Tyler Allgeier,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-02 01:48:34,423.p.31394,31394,Jeff Wilson Jr.,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-11-02 01:47:53,423.p.34010,34010,Trey McBride,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-11-02 01:38:26,423.p.100013,100013,Las Vegas,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-11-02 01:38:26,423.p.27540,27540,Odell Beckham Jr.,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-11-01 16:19:25,423.p.28839,28839,Taylor Heinicke,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-11-01 16:19:25,423.p.40504,40504,Tyson Bagent,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-11-01 15:35:04,423.p.40138,40138,Aidan O'Connell,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-11-01 15:35:04,423.p.27590,27590,Jimmy Garoppolo,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-01 10:52:47,423.p.33537,33537,Evan McPherson,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-01 10:52:47,423.p.34344,34344,Cameron Dicker,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-01 10:45:54,423.p.31902,31902,Darrell Henderson Jr.,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-11-01 10:45:54,423.p.100015,100015,Miami,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-01 10:45:36,423.p.40074,40074,Luke Musgrave,team,drop,423.l.129200.t.4,Greek Magic,,
2023-11-01 07:10:11,423.p.33971,33971,Jahan Dotson,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-11-01 07:10:11,423.p.30538,30538,P.J. Walker,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-01 07:10:11,423.p.30614,30614,Taysom Hill,waivers,add,,,423.l.129200.t.8,Spark that Spliff
2023-11-01 07:10:11,423.p.100017,100017,New England,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-11-01 07:10:11,423.p.100008,100008,Detroit,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-11-01 07:10:11,423.p.40222,40222,DeMario Douglas,waivers,add,,,423.l.129200.t.11,WARREN MOON
2023-11-01 07:10:11,423.p.40185,40185,Jaren Hall,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-11-01 07:10:11,423.p.24967,24967,Tyrod Taylor,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-11-01 07:10:11,423.p.34068,34068,Daniel Bellinger,waivers,add,,,423.l.129200.t.12,Yordong
2023-11-01 07:10:11,423.p.30153,30153,Curtis Samuel,team,drop,423.l.129200.t.12,Yordong,,
2023-10-31 21:07:20,423.p.25812,25812,Kirk Cousins,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-30 23:52:38,423.p.34030,34030,Desmond Ridder,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-10-30 17:45:53,423.p.30551,30551,Kendrick Bourne,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-10-29 23:17:13,423.p.31885,31885,Miles Sanders,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-29 18:18:44,423.p.34042,34042,Malik Willis,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-29 16:41:23,423.p.27548,27548,Brandin Cooks,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-10-29 16:41:23,423.p.31888,31888,Mecole Hardman,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-10-29 16:38:48,423.p.32782,32782,Joshua Kelley,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-10-29 16:38:48,423.p.40641,40641,Keaton Mitchell,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-10-29 16:36:28,423.p.34344,34344,Cameron Dicker,freeagents,add,,,423.l.129200.t.4,Greek Magic
2023-10-29 16:36:28,423.p.27120,27120,Brandon McManus,team,drop,423.l.129200.t.4,Greek Magic,,
2023-10-29 16:24:51,423.p.100024,100024,Los Angeles,freeagents,add,,,423.l.129200.t.3,Fuck Yas all
2023-10-29 16:24:51,423.p.100007,100007,Denver,team,drop,423.l.129200.t.3,Fuck Yas all,,
2023-10-29 15:44:34,423.p.40296,40296,Blake Grupe,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-29 15:44:34,423.p.31137,31137,Daniel Carlson,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-29 14:51:47,423.p.30538,30538,P.J. Walker,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-29 14:51:47,423.p.30973,30973,Sam Darnold,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-29 07:09:33,423.p.34112,34112,Jerome Ford,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-29 07:09:33,423.p.33514,33514,Chuba Hubbard,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-29 03:39:40,423.p.40430,40430,Emari Demercado,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-10-29 03:34:36,423.p.100001,100001,Atlanta,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-10-29 03:34:27,423.p.100009,100009,Green Bay,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-10-29 03:34:23,423.p.100013,100013,Las Vegas,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-10-29 03:32:28,423.p.30551,30551,Kendrick Bourne,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-10-29 03:32:28,423.p.40051,40051,Quentin Johnston,team,drop,423.l.129200.t.10,The Moose Knucklers,,
2023-10-27 01:52:26,423.p.100028,100028,Washington,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-26 12:48:52,423.p.30150,30150,Zay Jones,freeagents,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-26 12:48:52,423.p.34112,34112,Jerome Ford,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-26 04:06:45,423.p.30973,30973,Sam Darnold,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-26 04:06:45,423.p.9547,9547,Brian Hoyer,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-26 00:00:48,423.p.33514,33514,Chuba Hubbard,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-26 00:00:48,423.p.30213,30213,Jonnu Smith,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-25 23:56:41,423.p.33965,33965,Garrett Wilson,team,trade,423.l.129200.t.9,The Hebrew Hammer,423.l.129200.t.2,Big Ditkas
2023-10-25 23:56:41,423.p.30213,30213,Jonnu Smith,team,trade,423.l.129200.t.9,The Hebrew Hammer,423.l.129200.t.2,Big Ditkas
2023-10-25 23:56:41,423.p.31934,31934,Alexander Mattison,team,trade,423.l.129200.t.2,Big Ditkas,423.l.129200.t.9,The Hebrew Hammer
2023-10-25 23:56:41,423.p.31019,31019,Dallas Goedert,team,trade,423.l.129200.t.2,Big Ditkas,423.l.129200.t.9,The Hebrew Hammer
2023-10-25 14:45:36,423.p.40068,40068,Will Levis,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-25 14:45:36,423.p.30551,30551,Kendrick Bourne,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-25 13:00:08,423.p.40162,40162,Roschon Johnson,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-25 12:58:39,423.p.100014,100014,Los Angeles,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-25 09:59:09,423.p.100008,100008,Detroit,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-25 09:59:09,423.p.100034,100034,Houston,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-25 07:10:04,423.p.100034,100034,Houston,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-25 07:10:04,423.p.100027,100027,Tampa Bay,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-25 07:10:04,423.p.40048,40048,Dalton Kincaid,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-25 07:10:04,423.p.28378,28378,Jason Myers,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-25 07:10:04,423.p.31424,31424,Gus Edwards,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-25 07:10:04,423.p.40243,40243,Zach Evans,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-22 23:21:10,423.p.34042,34042,Malik Willis,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-10-22 15:56:21,423.p.24967,24967,Tyrod Taylor,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-22 15:56:21,423.p.40162,40162,Roschon Johnson,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-22 14:52:11,423.p.34157,34157,Keaontay Ingram,freeagents,add,,,423.l.129200.t.1,F.Y.H.
2023-10-22 14:52:11,423.p.30552,30552,Matt Breida,team,drop,423.l.129200.t.1,F.Y.H.,,
2023-10-22 14:04:24,423.p.31885,31885,Miles Sanders,freeagents,add,,,423.l.129200.t.8,Spark that Spliff
2023-10-22 14:04:24,423.p.31424,31424,Gus Edwards,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-22 06:27:04,423.p.30202,30202,D'Onta Foreman,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-22 06:27:04,423.p.33443,33443,Pat Freiermuth,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-21 16:34:26,423.p.34009,34009,Skyy Moore,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-21 07:09:47,423.p.100027,100027,Tampa Bay,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-21 07:09:47,423.p.100008,100008,Detroit,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-20 23:51:19,423.p.30551,30551,Kendrick Bourne,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-20 23:51:19,423.p.34320,34320,Jordan Mason,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-20 18:55:27,423.p.40065,40065,Michael Mayer,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-20 18:55:27,423.p.40048,40048,Dalton Kincaid,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-19 21:31:48,423.p.9547,9547,Brian Hoyer,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-19 21:31:48,423.p.24967,24967,Tyrod Taylor,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-19 19:50:49,423.p.31888,31888,Mecole Hardman,freeagents,add,,,423.l.129200.t.11,WARREN MOON
2023-10-19 19:50:49,423.p.40696,40696,Jaleel McLaughlin,team,drop,423.l.129200.t.11,WARREN MOON,,
2023-10-19 13:46:49,423.p.100014,100014,Los Angeles,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-19 13:46:49,423.p.100030,100030,Jacksonville,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-18 21:44:20,423.p.31908,31908,Terry McLaurin,team,trade,423.l.129200.t.2,Big Ditkas,423.l.129200.t.7,Romo-Erotica
2023-10-18 21:44:20,423.p.31934,31934,Alexander Mattison,team,trade,423.l.129200.t.7,Romo-Erotica,423.l.129200.t.2,Big Ditkas
2023-10-18 18:50:52,423.p.100020,100020,New York,freeagents,add,,,423.l.129200.t.12,Yordong
2023-10-18 18:50:52,423.p.100001,100001,Atlanta,team,drop,423.l.129200.t.12,Yordong,,
2023-10-18 14:14:02,423.p.34320,34320,Jordan Mason,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-18 14:14:02,423.p.100027,100027,Tampa Bay,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-18 13:48:53,423.p.31137,31137,Daniel Carlson,freeagents,add,,,423.l.129200.t.5,Johnny Utah
2023-10-18 13:48:53,423.p.33537,33537,Evan McPherson,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-18 12:00:43,423.p.28378,28378,Jason Myers,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-18 12:00:43,423.p.34107,34107,Tyler Allgeier,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-18 07:10:08,423.p.24967,24967,Tyrod Taylor,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-10-18 07:10:08,423.p.100004,100004,Cincinnati,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-18 07:10:08,423.p.30199,30199,Kareem Hunt,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-18 07:10:08,423.p.30154,30154,Dalvin Cook,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-18 07:10:08,423.p.40074,40074,Luke Musgrave,waivers,add,,,423.l.129200.t.4,Greek Magic
2023-10-18 07:10:08,423.p.100028,100028,Washington,waivers,add,,,423.l.129200.t.8,Spark that Spliff
2023-10-18 07:10:08,423.p.27648,27648,Logan Thomas,team,drop,423.l.129200.t.8,Spark that Spliff,,
2023-10-18 07:10:08,423.p.40504,40504,Tyson Bagent,waivers,add,,,423.l.129200.t.2,Big Ditkas
2023-10-18 07:10:08,423.p.40430,40430,Emari Demercado,team,drop,423.l.129200.t.2,Big Ditkas,,
2023-10-18 07:10:08,423.p.32596,32596,Craig Reynolds,waivers,add,,,423.l.129200.t.5,Johnny Utah
2023-10-18 07:10:08,423.p.33538,33538,Kenneth Gainwell,team,drop,423.l.129200.t.5,Johnny Utah,,
2023-10-18 07:10:08,423.p.100030,100030,Jacksonville,waivers,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-18 07:10:08,423.p.100005,100005,Cleveland,waivers,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-18 07:10:08,423.p.30153,30153,Curtis Samuel,waivers,add,,,423.l.129200.t.12,Yordong
2023-10-18 07:10:08,423.p.40243,40243,Zach Evans,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-18 07:10:08,423.p.31885,31885,Miles Sanders,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-17 19:26:38,423.p.32722,32722,Cam Akers,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-17 19:26:38,423.p.32010,32010,Gardner Minshew II,team,trade,423.l.129200.t.12,Yordong,423.l.129200.t.9,The Hebrew Hammer
2023-10-17 19:26:38,423.p.30161,30161,Joe Mixon,team,trade,423.l.129200.t.12,Yordong,423.l.129200.t.9,The Hebrew Hammer
2023-10-17 19:26:38,423.p.34100,34100,Sam Howell,team,trade,423.l.129200.t.9,The Hebrew Hammer,423.l.129200.t.12,Yordong
2023-10-17 17:12:57,423.p.33100,33100,Rico Dowdle,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-16 19:37:59,423.p.33100,33100,Rico Dowdle,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-16 19:37:59,423.p.31127,31127,Tyler Conklin,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-12 00:01:55,423.p.100013,100013,Las Vegas,freeagents,add,,,423.l.129200.t.10,The Moose Knucklers
2023-10-11 19:26:55,423.p.33443,33443,Pat Freiermuth,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-11 19:26:55,423.p.40074,40074,Luke Musgrave,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-11 18:38:22,423.p.31127,31127,Tyler Conklin,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-11 18:36:47,423.p.31394,31394,Jeff Wilson Jr.,freeagents,add,,,423.l.129200.t.7,Romo-Erotica
2023-10-11 18:36:47,423.p.27548,27548,Brandin Cooks,team,drop,423.l.129200.t.7,Romo-Erotica,,
2023-10-11 17:25:49,423.p.40430,40430,Emari Demercado,freeagents,add,,,423.l.129200.t.2,Big Ditkas
2023-10-11 16:59:48,423.p.40126,40126,Josh Downs,freeagents,add,,,423.l.129200.t.12,Yordong
2023-10-11 15:33:30,423.p.33465,33465,Joshua Palmer,freeagents,add,,,423.l.129200.t.6,Poon Monsoon
2023-10-11 15:33:30,423.p.40121,40121,Michael Wilson,team,drop,423.l.129200.t.6,Poon Monsoon,,
2023-10-11 07:10:10,423.p.100001,100001,Atlanta,waivers,add,,,423.l.129200.t.12,Yordong
2023-10-11 07:10:10,423.p.33971,33971,Jahan Dotson,team,drop,423.l.129200.t.12,Yordong,,
2023-10-11 07:10:10,423.p.32846,32846,K.J. Osborn,waivers,add,,,423.l.129200.t.9,The Hebrew Hammer
2023-10-11 07:10:10,423.p.30199,30199,Kareem Hunt,team,drop,423.l.129200.t.9,The Hebrew Hammer,,
2023-10-11 07:10:10,423.p.32010,32010,Gardner Minshew II,waivers,add,,,423.l.129200.t.12,Yordong
2023-10-11 07:10:10,423.p.100028,100028,Washington,team,drop,423.l.129200.t.12,Yordong,,
