date,player_key,player_id,player,source_type,transaction_type,source_team_key,source_team_name,destination_team_key,destination_team_name
2022-11-06 10:20:08,414.p.100024,100024,Los Angeles,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-11-06 10:20:08,414.p.100026,100026,Seattle,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-11-06 09:12:28,414.p.34047,34047,Rachaad White,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-11-06 09:12:28,414.p.34310,34310,Ronnie Rivers,team,drop,414.l.153035.t.6,Greek Magic,,
2022-11-06 07:51:46,414.p.100026,100026,Seattle,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-11-06 07:51:46,414.p.100029,100029,Carolina,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-11-06 07:10:14,414.p.33113,33113,Juwan Johnson,freeagents,add,,,414.l.153035.t.2,Yordong
2022-11-06 07:10:14,414.p.30118,30118,Corey Davis,team,drop,414.l.153035.t.2,Yordong,,
2022-11-06 07:06:51,414.p.29631,29631,Kalif Raymond,freeagents,add,,,414.l.153035.t.2,Yordong
2022-11-06 07:06:51,414.p.27120,27120,Brandon McManus,team,drop,414.l.153035.t.2,Yordong,,
2022-11-06 06:55:19,414.p.34095,34095,Isaiah Likely,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-11-06 06:55:19,414.p.30153,30153,Curtis Samuel,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-11-05 09:16:09,414.p.32596,32596,Craig Reynolds,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-11-05 09:16:09,414.p.31424,31424,Gus Edwards,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-11-05 01:15:57,414.p.31137,31137,Daniel Carlson,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-11-05 01:15:57,414.p.28378,28378,Jason Myers,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-11-04 01:12:49,414.p.31928,31928,Dawson Knox,waivers,add,,,414.l.153035.t.1,F.Y.H.
2022-11-04 01:12:49,414.p.31882,31882,Irv Smith Jr.,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-11-03 18:16:12,414.p.34007,34007,George Pickens,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-11-03 18:12:53,414.p.27589,27589,Allen Robinson II,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-11-02 14:32:40,414.p.8565,8565,Matt Prater,freeagents,add,,,414.l.153035.t.2,Yordong
2022-11-02 14:32:40,414.p.100010,100010,Tennessee,team,drop,414.l.153035.t.2,Yordong,,
2022-11-02 14:03:30,414.p.100029,100029,Carolina,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-11-02 14:02:20,414.p.31199,31199,Jason Sanders,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-11-02 14:02:20,414.p.27369,27369,Brett Maher,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-11-02 11:32:30,414.p.33798,33798,Deon Jackson,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-11-02 11:32:30,414.p.33998,33998,Wan'Dale Robinson,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-11-02 10:56:09,414.p.30266,30266,Jake Elliott,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-11-02 10:56:09,414.p.9526,9526,Graham Gano,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-11-02 10:48:50,414.p.100009,100009,Green Bay,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-11-02 10:48:50,414.p.100001,100001,Atlanta,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-11-02 10:47:15,414.p.30777,30777,Robert Tonyan,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-11-02 10:47:15,414.p.31090,31090,Will Dissly,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-11-02 10:45:39,414.p.31934,31934,Alexander Mattison,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-11-02 10:45:39,414.p.32722,32722,Cam Akers,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-11-02 10:38:14,414.p.33732,33732,Caleb Huntley,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-11-02 10:35:30,414.p.26701,26701,Marquise Goodwin,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-11-02 10:26:45,414.p.34310,34310,Ronnie Rivers,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-11-02 08:30:51,414.p.100027,100027,Tampa Bay,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-11-02 01:26:19,414.p.33465,33465,Joshua Palmer,waivers,add,,,414.l.153035.t.5,Fuck Yas all
2022-11-02 01:26:19,414.p.31031,31031,DJ Chark,team,drop,414.l.153035.t.5,Fuck Yas all,,
2022-11-02 01:26:19,414.p.100012,100012,Kansas City,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-11-02 01:26:19,414.p.100026,100026,Seattle,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-11-02 01:26:19,414.p.100016,100016,Minnesota,waivers,add,,,414.l.153035.t.12,WARREN MOON
2022-11-02 01:26:19,414.p.33437,33437,Rondale Moore,waivers,add,,,414.l.153035.t.5,Fuck Yas all
2022-11-02 01:26:19,414.p.27648,27648,Logan Thomas,team,drop,414.l.153035.t.5,Fuck Yas all,,
2022-11-02 01:26:19,414.p.28390,28390,Marcus Mariota,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-11-02 01:26:19,414.p.33415,33415,Rashod Bateman,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-11-02 01:26:19,414.p.29307,29307,Kenyan Drake,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-11-02 01:26:19,414.p.25785,25785,Russell Wilson,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-11-02 01:26:19,414.p.100033,100033,Baltimore,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-11-02 01:26:19,414.p.31137,31137,Daniel Carlson,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-11-01 08:36:02,414.p.100020,100020,New York,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-11-01 08:35:54,414.p.31928,31928,Dawson Knox,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-11-01 06:00:05,414.p.24822,24822,Andy Dalton,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-11-01 05:59:56,414.p.34036,34036,Greg Dulcich,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-31 10:49:43,414.p.30346,30346,Harrison Butker,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-31 10:49:43,414.p.33514,33514,Chuba Hubbard,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-30 16:05:43,414.p.34007,34007,George Pickens,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-30 08:49:54,414.p.100001,100001,Atlanta,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-30 08:49:54,414.p.100009,100009,Green Bay,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-30 01:13:18,414.p.31919,31919,Damien Harris,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-29 22:44:45,414.p.100020,100020,New York,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-29 22:44:45,414.p.100027,100027,Tampa Bay,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-28 10:24:05,414.p.33998,33998,Wan'Dale Robinson,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-28 10:24:05,414.p.34008,34008,Alec Pierce,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-27 18:11:44,414.p.30153,30153,Curtis Samuel,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-27 17:33:02,414.p.32858,32858,Tyler Bass,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-27 17:33:02,414.p.30346,30346,Harrison Butker,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-27 17:21:14,414.p.31981,31981,Hunter Renfrow,freeagents,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-10-27 17:21:14,414.p.31919,31919,Damien Harris,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-10-27 17:18:42,414.p.31017,31017,Christian Kirk,team,trade,414.l.153035.t.4,Romo-Erotica,414.l.153035.t.10,The Hebrew Hammer
2022-10-27 17:18:42,414.p.30120,30120,Mike Williams,team,trade,414.l.153035.t.10,The Hebrew Hammer,414.l.153035.t.4,Romo-Erotica
2022-10-27 13:21:49,414.p.27564,27564,Derek Carr,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-27 10:56:51,414.p.33408,33408,Kadarius Toney,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-27 10:56:51,414.p.33437,33437,Rondale Moore,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-26 17:20:23,414.p.25785,25785,Russell Wilson,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-26 14:40:41,414.p.34036,34036,Greg Dulcich,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-26 14:39:48,414.p.24822,24822,Andy Dalton,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-26 14:38:48,414.p.31857,31857,Marquise Brown,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-26 12:35:58,414.p.26701,26701,Marquise Goodwin,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-26 12:35:58,414.p.31838,31838,Daniel Jones,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-26 01:31:26,414.p.29754,29754,Wil Lutz,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-26 01:31:26,414.p.8432,8432,Nick Folk,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-26 01:31:26,414.p.100026,100026,Seattle,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-26 01:31:26,414.p.100024,100024,Los Angeles,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-26 01:31:26,414.p.31838,31838,Daniel Jones,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-26 01:31:26,414.p.30614,30614,Taysom Hill,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-26 01:31:26,414.p.30777,30777,Robert Tonyan,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-26 01:31:26,414.p.31074,31074,Nyheim Hines,waivers,add,,,414.l.153035.t.2,Yordong
2022-10-26 01:31:26,414.p.33798,33798,Deon Jackson,team,drop,414.l.153035.t.2,Yordong,,
2022-10-26 01:31:26,414.p.31928,31928,Dawson Knox,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-26 01:31:26,414.p.29307,29307,Kenyan Drake,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-26 01:31:26,414.p.100030,100030,Jacksonville,waivers,add,,,414.l.153035.t.1,F.Y.H.
2022-10-26 01:31:26,414.p.100033,100033,Baltimore,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-25 16:55:48,414.p.100013,100013,Las Vegas,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-25 08:58:36,414.p.8780,8780,Matt Ryan,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-10-25 08:47:22,414.p.100020,100020,New York,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-24 21:19:31,414.p.31977,31977,Matt Gay,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-24 17:23:48,414.p.34207,34207,Isiah Pacheco,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-24 12:20:12,414.p.33973,33973,Treylon Burks,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-10-23 09:43:49,414.p.34207,34207,Isiah Pacheco,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-23 09:43:49,414.p.30153,30153,Curtis Samuel,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-23 09:24:35,414.p.34107,34107,Tyler Allgeier,freeagents,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-10-23 01:12:42,414.p.33798,33798,Deon Jackson,waivers,add,,,414.l.153035.t.2,Yordong
2022-10-21 17:30:25,414.p.31424,31424,Gus Edwards,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-21 17:30:25,414.p.34047,34047,Rachaad White,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-21 07:17:09,414.p.33514,33514,Chuba Hubbard,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-21 07:16:20,414.p.34120,34120,Kyren Williams,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-21 07:16:20,414.p.32858,32858,Tyler Bass,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-21 07:14:47,414.p.33582,33582,Elijah Mitchell,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-21 01:14:06,414.p.25812,25812,Kirk Cousins,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-21 01:14:06,414.p.25785,25785,Russell Wilson,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-20 22:49:36,414.p.30150,30150,Zay Jones,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-20 22:40:15,414.p.33798,33798,Deon Jackson,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-20 21:34:32,414.p.30202,30202,D'Onta Foreman,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-20 21:34:32,414.p.30614,30614,Taysom Hill,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-20 20:00:44,414.p.25871,25871,Randy Bullock,freeagents,add,,,414.l.153035.t.1,F.Y.H.
2022-10-20 20:00:44,414.p.31538,31538,Greg Joseph,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-20 09:02:22,414.p.100022,100022,Arizona,freeagents,add,,,414.l.153035.t.5,Fuck Yas all
2022-10-20 09:02:22,414.p.33971,33971,Jahan Dotson,team,drop,414.l.153035.t.5,Fuck Yas all,,
2022-10-19 08:04:36,414.p.100020,100020,New York,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-19 08:04:36,414.p.29235,29235,Jared Goff,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-19 07:57:28,414.p.28378,28378,Jason Myers,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-19 07:56:24,414.p.26804,26804,Latavius Murray,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-19 07:51:46,414.p.31838,31838,Daniel Jones,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-19 05:27:12,414.p.100007,100007,Denver,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-10-19 05:27:12,414.p.31104,31104,Chase Edmonds,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-10-19 05:24:25,414.p.8780,8780,Matt Ryan,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-10-19 01:31:38,414.p.32719,32719,Chase Claypool,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-19 01:31:38,414.p.31137,31137,Daniel Carlson,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-19 01:31:38,414.p.100003,100003,Chicago,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-19 01:31:38,414.p.100013,100013,Las Vegas,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-19 01:31:38,414.p.32713,32713,Cole Kmet,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-19 01:31:38,414.p.29307,29307,Kenyan Drake,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-19 01:31:38,414.p.100010,100010,Tennessee,waivers,add,,,414.l.153035.t.2,Yordong
2022-10-19 01:31:38,414.p.100030,100030,Jacksonville,team,drop,414.l.153035.t.2,Yordong,,
2022-10-19 01:31:38,414.p.30777,30777,Robert Tonyan,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-19 01:31:38,414.p.34107,34107,Tyler Allgeier,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-18 08:02:46,414.p.100016,100016,Minnesota,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-10-18 06:51:40,414.p.25812,25812,Kirk Cousins,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-18 05:36:46,414.p.32814,32814,DeeJay Dallas,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-18 05:32:00,414.p.31074,31074,Nyheim Hines,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-18 05:31:51,414.p.31857,31857,Marquise Brown,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-16 09:55:45,414.p.33798,33798,Deon Jackson,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-16 09:55:45,414.p.27589,27589,Allen Robinson II,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-16 08:38:14,414.p.30426,30426,Younghoe Koo,freeagents,add,,,414.l.153035.t.10,The Hebrew Hammer
2022-10-16 08:38:14,414.p.31137,31137,Daniel Carlson,team,drop,414.l.153035.t.10,The Hebrew Hammer,,
2022-10-14 16:43:34,414.p.34008,34008,Alec Pierce,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-14 09:56:32,414.p.31144,31144,Marquez Valdes-Scantling,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-14 09:56:32,414.p.31164,31164,Russell Gage,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-14 08:01:17,414.p.33582,33582,Elijah Mitchell,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-14 08:01:17,414.p.31127,31127,Tyler Conklin,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-14 06:32:43,414.p.34047,34047,Rachaad White,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-14 06:30:56,414.p.29650,29650,J.D. McKissic,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-14 01:13:02,414.p.31107,31107,Dalton Schultz,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-14 01:13:02,414.p.30777,30777,Robert Tonyan,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-13 10:22:52,414.p.29235,29235,Jared Goff,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-13 10:20:39,414.p.31500,31500,Darrel Williams,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-13 10:20:19,414.p.33781,33781,Riley Patterson,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-13 10:08:41,414.p.33437,33437,Rondale Moore,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-13 10:08:41,414.p.31981,31981,Hunter Renfrow,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-13 10:06:32,414.p.100003,100003,Chicago,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-13 10:06:32,414.p.100007,100007,Denver,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-12 11:31:45,414.p.100004,100004,Cincinnati,freeagents,add,,,414.l.153035.t.2,Yordong
2022-10-12 11:31:45,414.p.33422,33422,Elijah Moore,team,drop,414.l.153035.t.2,Yordong,,
2022-10-12 11:17:23,414.p.30230,30230,Josh Reynolds,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-10-12 11:17:23,414.p.31379,31379,Phillip Lindsay,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-10-12 10:17:49,414.p.32814,32814,DeeJay Dallas,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-12 10:17:49,414.p.32719,32719,Chase Claypool,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-12 10:16:48,414.p.32713,32713,Cole Kmet,freeagents,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-12 10:16:48,414.p.33514,33514,Chuba Hubbard,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-12 10:03:59,414.p.31090,31090,Will Dissly,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-12 09:53:20,414.p.32788,32788,Albert Okwuegbunam,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-12 09:51:51,414.p.9526,9526,Graham Gano,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-12 09:51:51,414.p.30426,30426,Younghoe Koo,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-12 09:51:01,414.p.31934,31934,Alexander Mattison,team,drop,414.l.153035.t.11,The Moose Knucklers,,
2022-10-12 07:11:19,414.p.31838,31838,Daniel Jones,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-12 01:37:50,414.p.29650,29650,J.D. McKissic,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-12 01:37:50,414.p.30995,30995,Hayden Hurst,waivers,add,,,414.l.153035.t.6,Greek Magic
2022-10-12 01:37:50,414.p.27591,27591,Jarvis Landry,team,drop,414.l.153035.t.6,Greek Magic,,
2022-10-12 01:37:50,414.p.32892,32892,Eno Benjamin,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-12 01:37:50,414.p.100033,100033,Baltimore,waivers,add,,,414.l.153035.t.1,F.Y.H.
2022-10-12 01:37:50,414.p.100010,100010,Tennessee,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-12 01:37:50,414.p.26662,26662,Geno Smith,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-12 01:37:50,414.p.34207,34207,Isiah Pacheco,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-12 01:37:50,414.p.30614,30614,Taysom Hill,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-12 01:37:50,414.p.31228,31228,Mike Boone,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-11 17:06:02,414.p.30997,30997,Rashaad Penny,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-11 17:03:13,414.p.31107,31107,Dalton Schultz,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-11 08:20:40,414.p.31833,31833,Kyler Murray,team,trade,414.l.153035.t.4,Romo-Erotica,414.l.153035.t.1,F.Y.H.
2022-10-11 08:20:40,414.p.32692,32692,Justin Jefferson,team,trade,414.l.153035.t.4,Romo-Erotica,414.l.153035.t.1,F.Y.H.
2022-10-11 08:20:40,414.p.31960,31960,Tony Pollard,team,trade,414.l.153035.t.4,Romo-Erotica,414.l.153035.t.1,F.Y.H.
2022-10-11 08:20:40,414.p.27581,27581,Davante Adams,team,trade,414.l.153035.t.1,F.Y.H.,414.l.153035.t.4,Romo-Erotica
2022-10-11 08:20:40,414.p.30182,30182,Cooper Kupp,team,trade,414.l.153035.t.1,F.Y.H.,414.l.153035.t.4,Romo-Erotica
2022-10-11 08:20:40,414.p.26813,26813,Rex Burkhead,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-10 10:12:17,414.p.34207,34207,Isiah Pacheco,freeagents,add,,,414.l.153035.t.3,Big Ditkas
2022-10-10 10:12:17,414.p.30150,30150,Zay Jones,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-09 09:06:57,414.p.30136,30136,Evan Engram,freeagents,add,,,414.l.153035.t.1,F.Y.H.
2022-10-09 09:06:57,414.p.31928,31928,Dawson Knox,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-08 17:47:03,414.p.33781,33781,Riley Patterson,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-10-08 01:16:41,414.p.25812,25812,Kirk Cousins,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-08 01:16:41,414.p.29235,29235,Jared Goff,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-08 01:16:41,414.p.29369,29369,Dak Prescott,waivers,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-08 01:16:41,414.p.100005,100005,Cleveland,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-07 00:04:00,414.p.8432,8432,Nick Folk,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-07 00:04:00,414.p.26800,26800,Dustin Hopkins,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-06 14:51:53,414.p.32711,32711,Jonathan Taylor,team,trade,414.l.153035.t.7,Johnny Utah,414.l.153035.t.2,Yordong
2022-10-06 14:51:53,414.p.30117,30117,Leonard Fournette,team,trade,414.l.153035.t.2,Yordong,414.l.153035.t.7,Johnny Utah
2022-10-06 14:14:54,414.p.29344,29344,Tyler Higbee,team,trade,414.l.153035.t.2,Yordong,414.l.153035.t.3,Big Ditkas
2022-10-06 14:14:54,414.p.31268,31268,Allen Lazard,team,trade,414.l.153035.t.3,Big Ditkas,414.l.153035.t.2,Yordong
2022-10-06 13:58:40,414.p.30118,30118,Corey Davis,freeagents,add,,,414.l.153035.t.2,Yordong
2022-10-06 13:58:40,414.p.30352,30352,Noah Brown,team,drop,414.l.153035.t.2,Yordong,,
2022-10-06 13:18:03,414.p.31379,31379,Phillip Lindsay,freeagents,add,,,414.l.153035.t.7,Johnny Utah
2022-10-06 13:18:03,414.p.24793,24793,Julio Jones,team,drop,414.l.153035.t.7,Johnny Utah,,
2022-10-05 17:39:52,414.p.100010,100010,Tennessee,freeagents,add,,,414.l.153035.t.1,F.Y.H.
2022-10-05 17:39:52,414.p.100023,100023,Pittsburgh,team,drop,414.l.153035.t.1,F.Y.H.,,
2022-10-05 11:32:01,414.p.29235,29235,Jared Goff,freeagents,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-05 11:22:34,414.p.29369,29369,Dak Prescott,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-05 08:04:11,414.p.100015,100015,Miami,freeagents,add,,,414.l.153035.t.6,Greek Magic
2022-10-05 08:04:11,414.p.100003,100003,Chicago,team,drop,414.l.153035.t.6,Greek Magic,,
2022-10-05 02:16:03,414.p.31228,31228,Mike Boone,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-10-05 02:16:03,414.p.25812,25812,Kirk Cousins,team,drop,414.l.153035.t.4,Romo-Erotica,,
2022-10-05 01:29:43,414.p.31074,31074,Nyheim Hines,waivers,add,,,414.l.153035.t.8,Poon Monsoon
2022-10-05 01:29:43,414.p.34007,34007,George Pickens,waivers,add,,,414.l.153035.t.9,Spark that Spliff
2022-10-05 01:29:43,414.p.100019,100019,New York,team,drop,414.l.153035.t.9,Spark that Spliff,,
2022-10-05 01:29:43,414.p.34107,34107,Tyler Allgeier,waivers,add,,,414.l.153035.t.3,Big Ditkas
2022-10-05 01:29:43,414.p.30136,30136,Evan Engram,team,drop,414.l.153035.t.3,Big Ditkas,,
2022-10-04 08:18:47,414.p.33781,33781,Riley Patterson,team,drop,414.l.153035.t.12,WARREN MOON,,
2022-10-04 07:06:30,414.p.33423,33423,Javonte Williams,team,drop,414.l.153035.t.8,Poon Monsoon,,
2022-10-02 10:45:06,414.p.100030,100030,Jacksonville,freeagents,add,,,414.l.153035.t.2,Yordong
2022-10-02 10:45:06,414.p.34207,34207,Isiah Pacheco,team,drop,414.l.153035.t.2,Yordong,,
2022-10-02 10:27:45,414.p.32843,32843,Darnell Mooney,freeagents,add,,,414.l.153035.t.11,The Moose Knucklers
2022-10-01 10:46:04,414.p.33781,33781,Riley Patterson,freeagents,add,,,414.l.153035.t.12,WARREN MOON
2022-09-30 12:49:48,414.p.30777,30777,Robert Tonyan,freeagents,add,,,414.l.153035.t.4,Romo-Erotica
2022-09-30 12:49:48,414.p.33465,33465,Joshua Palmer,team,drop,414.l.153035.t.4,Romo-Erotica,,
