date,player_key,player_id,player,source_type,transaction_type,source_team_key,source_team_name,destination_team_key,destination_team_name
2021-12-05 09:35:42,406.p.30230,30230,Josh Reynolds,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-12-05 09:21:46,406.p.30346,30346,Harrison Butker,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-12-05 09:21:46,406.p.27120,27120,Brandon McManus,team,drop,406.l.161660.t.6,Greek Magic,,
2021-12-05 08:14:59,406.p.32675,32675,Tua Tagovailoa,freeagents,add,,,406.l.161660.t.3,Big Ditkas
2021-12-05 08:14:59,406.p.100033,100033,Baltimore,team,drop,406.l.161660.t.3,Big Ditkas,,
2021-12-05 07:51:54,406.p.31001,31001,Sony Michel,freeagents,add,,,406.l.161660.t.1,F.Y.H.
2021-12-05 07:51:54,406.p.100005,100005,Cleveland,team,drop,406.l.161660.t.1,F.Y.H.,,
2021-12-05 01:25:05,406.p.100003,100003,Chicago,waivers,add,,,406.l.161660.t.8,Johnny Utah
2021-12-05 01:25:05,406.p.100004,100004,Cincinnati,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-12-04 01:20:04,406.p.29307,29307,Kenyan Drake,freeagents,add,,,406.l.161660.t.9,Poon Monsoon
2021-12-04 01:15:35,406.p.28839,28839,Taylor Heinicke,waivers,add,,,406.l.161660.t.1,F.Y.H.
2021-12-04 01:15:35,406.p.30136,30136,Evan Engram,team,drop,406.l.161660.t.1,F.Y.H.,,
2021-12-02 18:57:09,406.p.100019,100019,New York,freeagents,add,,,406.l.161660.t.7,The Hebrew Hammer
2021-12-02 18:57:09,406.p.100003,100003,Chicago,team,drop,406.l.161660.t.7,The Hebrew Hammer,,
2021-12-02 16:58:27,406.p.100013,100013,Las Vegas,freeagents,add,,,406.l.161660.t.2,Bang Bang!!!
2021-12-02 16:58:27,406.p.100010,100010,Tennessee,team,drop,406.l.161660.t.2,Bang Bang!!!,,
2021-12-02 16:13:49,406.p.28402,28402,DeVante Parker,freeagents,add,,,406.l.161660.t.12,WARREN MOON
2021-12-02 16:13:49,406.p.31178,31178,Cedrick Wilson,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-12-02 15:06:18,406.p.26813,26813,Rex Burkhead,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-12-02 15:06:18,406.p.32756,32756,Zack Moss,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-12-02 14:54:25,406.p.30230,30230,Josh Reynolds,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-12-02 14:54:25,406.p.32040,32040,Scotty Miller,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-12-02 14:51:29,406.p.32040,32040,Scotty Miller,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-12-02 14:51:29,406.p.31127,31127,Tyler Conklin,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-12-01 11:53:50,406.p.100015,100015,Miami,freeagents,add,,,406.l.161660.t.3,Big Ditkas
2021-12-01 11:53:50,406.p.100029,100029,Carolina,team,drop,406.l.161660.t.3,Big Ditkas,,
2021-12-01 08:34:16,406.p.100012,100012,Kansas City,freeagents,add,,,406.l.161660.t.1,F.Y.H.
2021-12-01 08:34:16,406.p.29307,29307,Kenyan Drake,team,drop,406.l.161660.t.1,F.Y.H.,,
2021-12-01 08:18:55,406.p.32727,32727,Van Jefferson,freeagents,add,,,406.l.161660.t.10,Spark that Spliff
2021-12-01 08:18:55,406.p.26060,26060,Cole Beasley,team,drop,406.l.161660.t.10,Spark that Spliff,,
2021-12-01 08:16:55,406.p.30552,30552,Matt Breida,freeagents,add,,,406.l.161660.t.10,Spark that Spliff
2021-12-01 02:39:50,406.p.27564,27564,Derek Carr,waivers,add,,,406.l.161660.t.5,Fuck Yas all
2021-12-01 02:39:50,406.p.9353,9353,Jared Cook,team,drop,406.l.161660.t.5,Fuck Yas all,,
2021-12-01 02:39:50,406.p.30614,30614,Taysom Hill,waivers,add,,,406.l.161660.t.5,Fuck Yas all
2021-12-01 02:39:50,406.p.30971,30971,Baker Mayfield,team,drop,406.l.161660.t.5,Fuck Yas all,,
2021-12-01 02:39:50,406.p.28461,28461,Tevin Coleman,waivers,add,,,406.l.161660.t.10,Spark that Spliff
2021-12-01 02:39:50,406.p.33408,33408,Kadarius Toney,team,drop,406.l.161660.t.10,Spark that Spliff,,
2021-12-01 02:39:50,406.p.100016,100016,Minnesota,waivers,add,,,406.l.161660.t.6,Greek Magic
2021-12-01 02:39:50,406.p.100034,100034,Houston,team,drop,406.l.161660.t.6,Greek Magic,,
2021-12-01 02:39:50,406.p.30247,30247,Jamaal Williams,waivers,add,,,406.l.161660.t.12,WARREN MOON
2021-12-01 02:39:50,406.p.28839,28839,Taylor Heinicke,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-12-01 02:39:50,406.p.31969,31969,Foster Moreau,waivers,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-12-01 02:39:50,406.p.33114,33114,Tony Jones Jr.,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-30 08:46:17,406.p.30891,30891,Dan Arnold,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-28 10:12:05,406.p.27540,27540,Odell Beckham Jr.,freeagents,add,,,406.l.161660.t.11,The Moose Knucklers
2021-11-28 10:12:05,406.p.32608,32608,D'Ernest Johnson,team,drop,406.l.161660.t.11,The Moose Knucklers,,
2021-11-28 08:13:16,406.p.27120,27120,Brandon McManus,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-11-28 08:13:16,406.p.8447,8447,Mason Crosby,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-27 15:48:56,406.p.28474,28474,David Johnson,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-11-27 09:40:07,406.p.27648,27648,Logan Thomas,freeagents,add,,,406.l.161660.t.10,Spark that Spliff
2021-11-25 17:23:00,406.p.31977,31977,Matt Gay,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-25 09:48:04,406.p.33114,33114,Tony Jones Jr.,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-25 09:48:04,406.p.7520,7520,Robbie Gould,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-25 09:15:17,406.p.31888,31888,Mecole Hardman,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-25 09:10:45,406.p.100026,100026,Seattle,freeagents,add,,,406.l.161660.t.2,Bang Bang!!!
2021-11-25 09:10:45,406.p.100016,100016,Minnesota,team,drop,406.l.161660.t.2,Bang Bang!!!,,
2021-11-25 09:06:32,406.p.25812,25812,Kirk Cousins,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-11-25 09:06:32,406.p.32675,32675,Tua Tagovailoa,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-25 03:48:56,406.p.9520,9520,Ryan Succop,freeagents,add,,,406.l.161660.t.7,The Hebrew Hammer
2021-11-25 03:48:56,406.p.8565,8565,Matt Prater,team,drop,406.l.161660.t.7,The Hebrew Hammer,,
2021-11-24 14:57:11,406.p.100004,100004,Cincinnati,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-11-24 14:57:11,406.p.100009,100009,Green Bay,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-11-24 14:56:07,406.p.30266,30266,Jake Elliott,freeagents,add,,,406.l.161660.t.8,Johnny Utah
2021-11-24 14:56:07,406.p.30346,30346,Harrison Butker,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-11-24 07:31:35,406.p.31178,31178,Cedrick Wilson,freeagents,add,,,406.l.161660.t.12,WARREN MOON
2021-11-24 01:56:42,406.p.28839,28839,Taylor Heinicke,freeagents,add,,,406.l.161660.t.12,WARREN MOON
2021-11-24 01:28:05,406.p.100034,100034,Houston,waivers,add,,,406.l.161660.t.6,Greek Magic
2021-11-24 01:28:05,406.p.100018,100018,New Orleans,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-24 01:28:05,406.p.25881,25881,Greg Zuerlein,waivers,add,,,406.l.161660.t.9,Poon Monsoon
2021-11-24 01:28:05,406.p.100006,100006,Dallas,waivers,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-24 01:28:05,406.p.100015,100015,Miami,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-24 01:28:05,406.p.100016,100016,Minnesota,waivers,add,,,406.l.161660.t.2,Bang Bang!!!
2021-11-23 15:14:22,406.p.8261,8261,Adrian Peterson,team,drop,406.l.161660.t.8,Johnny Utah,,
2021-11-23 12:48:31,406.p.27564,27564,Derek Carr,team,drop,406.l.161660.t.2,Bang Bang!!!,,
2021-11-23 08:44:00,406.p.28267,28267,Cameron Brate,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-23 07:52:50,406.p.29269,29269,Hunter Henry,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-23 06:23:09,406.p.25871,25871,Randy Bullock,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-23 04:59:16,406.p.30275,30275,Jeremy McNichols,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-11-23 04:53:13,406.p.100024,100024,Los Angeles,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-11-22 10:26:05,406.p.32685,32685,Jerry Jeudy,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-22 10:26:05,406.p.30118,30118,Corey Davis,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-21 20:07:50,406.p.28267,28267,Cameron Brate,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-11-21 20:07:50,406.p.33538,33538,Kenneth Gainwell,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-21 11:36:43,406.p.29678,29678,Marcus Johnson,team,drop,406.l.161660.t.10,Spark that Spliff,,
2021-11-21 10:51:19,406.p.32675,32675,Tua Tagovailoa,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-11-21 10:51:19,406.p.25812,25812,Kirk Cousins,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-21 10:34:09,406.p.100003,100003,Chicago,freeagents,add,,,406.l.161660.t.7,The Hebrew Hammer
2021-11-21 10:34:09,406.p.100006,100006,Dallas,team,drop,406.l.161660.t.7,The Hebrew Hammer,,
2021-11-20 21:30:03,406.p.31888,31888,Mecole Hardman,freeagents,add,,,406.l.161660.t.9,Poon Monsoon
2021-11-20 21:27:54,406.p.30362,30362,Chris Carson,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-20 10:43:13,406.p.30118,30118,Corey Davis,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-20 10:25:20,406.p.29370,29370,Devontae Booker,freeagents,add,,,406.l.161660.t.2,Bang Bang!!!
2021-11-20 10:25:20,406.p.27540,27540,Odell Beckham Jr.,team,drop,406.l.161660.t.2,Bang Bang!!!,,
2021-11-18 15:27:22,406.p.27564,27564,Derek Carr,freeagents,add,,,406.l.161660.t.2,Bang Bang!!!
2021-11-18 15:27:22,406.p.32713,32713,Cole Kmet,team,drop,406.l.161660.t.2,Bang Bang!!!,,
2021-11-17 18:20:21,406.p.100021,100021,Philadelphia,freeagents,add,,,406.l.161660.t.5,Fuck Yas all
2021-11-17 18:20:21,406.p.33265,33265,Salvon Ahmed,team,drop,406.l.161660.t.5,Fuck Yas all,,
2021-11-17 18:19:31,406.p.9353,9353,Jared Cook,freeagents,add,,,406.l.161660.t.5,Fuck Yas all
2021-11-17 18:19:31,406.p.28402,28402,DeVante Parker,team,drop,406.l.161660.t.5,Fuck Yas all,,
2021-11-17 11:55:09,406.p.100024,100024,Los Angeles,freeagents,add,,,406.l.161660.t.12,WARREN MOON
2021-11-17 11:55:09,406.p.100020,100020,New York,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-11-17 11:53:51,406.p.100020,100020,New York,freeagents,add,,,406.l.161660.t.12,WARREN MOON
2021-11-17 11:53:51,406.p.32630,32630,Derrick Gore,team,drop,406.l.161660.t.12,WARREN MOON,,
2021-11-17 11:46:55,406.p.29678,29678,Marcus Johnson,freeagents,add,,,406.l.161660.t.10,Spark that Spliff
2021-11-17 11:46:55,406.p.28514,28514,Mike Davis,team,drop,406.l.161660.t.10,Spark that Spliff,,
2021-11-17 07:46:47,406.p.29269,29269,Hunter Henry,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-17 07:46:47,406.p.31977,31977,Matt Gay,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-17 07:23:50,406.p.100029,100029,Carolina,freeagents,add,,,406.l.161660.t.3,Big Ditkas
2021-11-17 07:23:50,406.p.25881,25881,Greg Zuerlein,team,drop,406.l.161660.t.3,Big Ditkas,,
2021-11-17 06:28:47,406.p.25871,25871,Randy Bullock,freeagents,add,,,406.l.161660.t.9,Poon Monsoon
2021-11-17 06:28:47,406.p.9526,9526,Graham Gano,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-17 06:27:47,406.p.30202,30202,D'Onta Foreman,freeagents,add,,,406.l.161660.t.9,Poon Monsoon
2021-11-17 06:27:47,406.p.32685,32685,Jerry Jeudy,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-17 01:50:58,406.p.33408,33408,Kadarius Toney,waivers,add,,,406.l.161660.t.10,Spark that Spliff
2021-11-17 01:50:58,406.p.26389,26389,Brandon Bolden,team,drop,406.l.161660.t.10,Spark that Spliff,,
2021-11-17 01:50:58,406.p.100025,100025,San Francisco,waivers,add,,,406.l.161660.t.9,Poon Monsoon
2021-11-17 01:50:58,406.p.9520,9520,Ryan Succop,team,drop,406.l.161660.t.9,Poon Monsoon,,
2021-11-17 01:50:58,406.p.24788,24788,Cam Newton,waivers,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-17 01:50:58,406.p.32727,32727,Van Jefferson,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-16 07:43:50,406.p.30614,30614,Taysom Hill,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-15 09:13:42,406.p.7520,7520,Robbie Gould,freeagents,add,,,406.l.161660.t.4,DerricksSexualFavors
2021-11-15 09:13:42,406.p.31164,31164,Russell Gage,team,drop,406.l.161660.t.4,DerricksSexualFavors,,
2021-11-14 13:17:23,406.p.25812,25812,Kirk Cousins,freeagents,add,,,406.l.161660.t.6,Greek Magic
2021-11-14 13:17:23,406.p.27590,27590,Jimmy Garoppolo,team,drop,406.l.161660.t.6,Greek Magic,,
2021-11-14 12:28:15,406.p.29281,29281,Michael Thomas,team,drop,406.l.161660.t.8,Johnny Utah,,
